name, math, english, programming_1, programming_2, statistics, business
Juan Gonzalez,48,88,79,12,10
John Hunt,32,64,73,84,82
Maria Cuellar,16,32,97,19,2
Maria Finley,82,78,76,79,37
Kary Bonnett,23,10,74,94,47
Joanna Lock,84,81,96,13,30
Jeannette Frailey,73,36,95,77,3
Lisa Townsend,97,78,18,85,65
Joan Harrelson,60,15,75,64,18
Jessica Webley,90,73,71,71,84
Kathryn Greenhoward,96,75,34,95,63
Tracey Cornely,55,62,20,49,12
Susan Arroyo,5,35,72,47,4
James Rice,98,64,72,61,99
Remedios Niess,82,57,68,28,90
Richard Robertson,79,43,100,16,76
Roger Strom,95,96,32,88,40
Heather Verhoeven,22,10,48,34,14
Joy Hallquist,62,100,30,86,86
Quinn Marlowe,30,96,4,0,99
Charles Swindle,72,82,40,94,51
Thurman Wilcoxon,17,75,78,9,78
John Bland,2,83,6,74,85
Donna Griffith,9,24,74,63,63
Anne Gomez,82,22,90,52,93
Dawn Davis,32,37,58,13,98
Martha Lee,78,50,62,44,74
Cynthia Jackson,64,71,16,100,37
Anna Powell,9,48,12,21,52
John Davis,72,26,58,44,97
Melisa Bitting,41,7,19,30,58
Arlene Agosto,94,73,14,20,72
Christina Solano,64,34,93,36,47
Otis Tong,11,25,30,7,71
Sharon Pyatt,82,49,10,36,19
Olivia Wieczorek,7,79,45,89,67
Ivan Russo,34,3,15,2,13
Christa Harris,22,48,86,65,22
Phyllis Fisher,15,2,65,45,49
James Gonzales,48,79,2,48,52
David Suennen,72,89,64,47,40
Nicholas Terry,14,18,8,89,80
Manuel Eaton,50,24,77,95,12
Jason Rivera,98,55,48,62,32
Kimberly Thomas,65,3,92,75,69
Matthew Patterson,49,89,4,26,24
Orville Richardson,39,19,16,79,20
Christopher Hayes,46,9,59,31,19
Shirley Allen,39,59,4,9,91
Frank Woolf,71,2,27,3,94
Paul Olcott,72,8,76,74,25
Claudette Neal,23,80,39,46,36
Betty Walls,98,75,72,11,17
Carlos Powell,40,56,21,43,38
Mark Alexander,38,21,25,33,46
Zachary Ford,55,26,27,64,87
Carl Steele,90,38,61,56,8
Daniel Nash,24,58,47,94,31
Veronica Navarro,5,28,53,18,60
Mildred Ramirez,87,54,32,81,83
Robin Baker,2,62,51,75,53
Claudia Moore,79,56,29,99,64
Susan Green,43,49,71,20,23
April Lark,9,3,31,22,11
Zachery Howard,2,74,44,34,99
Olga Harris,21,73,9,18,25
Karen Byrne,14,89,29,92,83
Thomas Steele,13,63,11,98,9
Albert Kohan,81,87,39,28,22
Mandy Ohalloran,76,77,35,53,19
Scott Smith,53,52,42,41,55
Mildred Gardner,89,94,96,47,47
Cynthia Thrift,75,61,61,37,7
Debra Smith,87,4,48,18,3
Matthew Williams,24,53,100,15,84
Betty Dinwiddie,74,75,3,59,94
Antonio Ide,93,65,56,91,15
William Polston,67,54,27,30,55
Amy Dailey,85,5,58,86,59
Jennifer Puga,68,71,73,7,98
Ruth Casper,59,33,82,27,75
Laurie Vasquez,23,77,48,21,83
Stanley Price,40,10,39,72,13
Shirley Tucker,84,1,82,56,79
Jeff Binkley,57,90,37,78,0
Carmen Mckendrick,91,90,0,46,2
Lupe Rebuldela,86,82,46,95,4
John Kenney,96,79,4,20,6
Dorothy Dahnke,2,2,52,53,69
Jeffrey Davis,65,32,96,84,90
Bo Sullivan,13,80,29,26,3
George Dudas,52,83,48,9,86
Lon Mortimer,98,82,86,0,95
Ronald Moncayo,60,70,80,23,99
Theresa Lynch,54,23,5,92,33
Joseph Stelzer,95,27,23,41,20
Benjamin Neal,9,94,69,27,7
Shonna Jong,46,91,73,16,45
Billy Weston,95,51,23,59,46
Amy Vaughn,68,2,8,93,23
Loretta Collins,2,71,94,50,84
Billy Moore,28,43,60,5,51
Allison Ames,31,76,33,75,28
Wilbur Dunleavy,10,80,59,42,55
Daniel Banks,42,43,41,73,59
Jessica Chavez,7,31,79,78,83
Jerry Acosta,9,63,90,26,24
Lois Hall,65,93,46,50,15
Amy Hookano,31,57,83,75,11
Micheal Bobadilla,78,6,91,71,31
Dorothy Moran,66,40,15,5,73
Matthew Gonyea,73,93,1,81,89
Loretta White,65,76,63,23,71
William Thompson,27,55,79,82,84
Maria Mason,44,54,25,50,80
Elmer Harrison,82,27,94,38,78
Jessica Gray,21,3,94,14,68
Colleen Lair,77,56,20,49,10
Nora Drozd,25,76,45,53,19
Earl Lakey,100,93,84,27,91
Adam Moskowitz,87,63,45,54,17
Jennie Pratt,79,98,26,76,17
Wesley Bell,70,5,35,85,14
Dorothy Swindler,80,87,38,100,45
William Thompson,79,48,7,75,5
Vaughn Alva,50,42,32,56,63
Donald Burgess,70,71,53,81,4
Burton Nicely,8,0,70,84,19
Willie Lasure,37,49,53,6,10
Tracy Brashears,90,96,68,90,63
Doretha Stone,88,95,30,44,60
Meredith Muncy,49,26,58,72,84
Charles Moore,90,100,8,84,83
Danny Blanton,18,48,36,98,16
Frank Caras,41,28,47,13,51
Carolyn Gregory,51,84,19,65,79
Ruby Whitmire,25,42,38,12,93
Pat Molleur,61,68,16,60,48
Richard Roddy,2,57,12,86,96
Benjamin Rush,62,66,79,66,42
Christopher Caskey,9,88,52,34,17
Julie Williams,54,90,41,91,51
Barbara Murphy,1,95,34,76,66
Paul Price,90,71,88,72,15
Terry Deharo,61,98,15,77,50
Delores Maack,71,79,86,31,82
Leah Klingensmith,68,30,78,67,97
Patricia Paradis,60,100,98,77,99
William Matthews,64,53,29,52,76
George Bresnahan,1,58,21,38,90
Alfred Decker,65,41,28,30,28
James Flores,7,70,54,50,92
William Smith,68,44,34,93,39
Sidney Tonn,74,82,96,27,95
Rachel Fray,59,86,30,38,65
Sydney Rood,50,96,46,18,91
Bill Fonte,22,3,46,50,33
Joey Howe,40,70,100,65,81
Marcella Nash,7,73,90,52,21
Todd Mengel,2,55,53,93,14
Pauline Covington,92,100,40,30,56
Robert Wood,68,57,31,11,82
Leon Lukes,80,10,92,5,51
William Blankenship,24,72,94,8,96
Barbara Reid,41,48,20,43,56
Carolyn Boldt,26,7,87,5,79
Kris Mason,33,69,16,33,46
Ashley Miser,10,4,33,3,27
Warren Preston,15,38,31,29,33
Joanne Winkler,83,92,26,58,81
Hilda Mitchell,39,69,45,60,13
Cindy Bednarczyk,73,23,33,59,32
Leslie Tucker,18,75,92,91,11
Matt Miller,26,3,11,69,33
Ronald Owens,12,37,46,13,65
Joann Groom,71,82,70,74,13
Edythe Powers,22,58,86,58,89
Stephanie Horn,55,50,55,10,14
Keith Betters,8,74,82,0,32
Sarah Cook,2,98,90,82,7
Philip Cash,6,51,15,73,13
Jill Farrar,99,17,57,60,45
Cassi Alderman,58,80,98,60,29
Christina Williams,75,57,35,93,74
James Smith,3,7,63,20,35
James Gilbert,9,94,48,73,51
Robert Murphy,13,56,23,35,86
Darrell Britt,95,17,84,91,42
Mable Torres,97,86,4,57,77
Samuel Wilhite,49,58,3,73,91
Marion Whitcomb,6,12,73,3,10
Susan Miller,5,28,56,8,0
Marilyn Hawkins,2,85,88,53,70
Lee Mcguire,90,44,21,56,63
Bradley Givens,79,91,34,2,49
Dan Glenn,90,6,37,81,55
Karen Betzer,15,45,83,93,4
Jason Thomas,43,20,79,81,73
Barbara Avera,89,51,87,27,38
Hector Salazar,29,7,3,85,82
Jesse Moore,35,41,32,18,46
James Swanson,98,26,60,3,59
Richard Berg,15,12,47,10,46
Claribel Stahl,71,62,8,99,43
Lisa Shepardson,23,87,59,15,15
William Holt,48,33,1,40,86
Susan Mersch,55,43,18,44,58
Anna Claunch,65,30,48,30,66
Debra Ford,47,87,87,12,38
Earl Fitzgerald,29,85,82,89,17
Sebrina Estes,26,56,45,9,99
John Garcia,68,18,78,60,81
Kay Strain,74,85,9,25,17
Timothy Green,9,19,15,27,25
David Roberts,6,35,15,69,33
Scott Palmer,14,73,18,15,12
Heather Gonzalez,63,1,92,71,14
Rosa Henslee,41,74,13,83,9
Erwin Warren,68,44,83,53,99
Susan Henkel,32,72,100,33,27
Joseph Conway,77,59,41,21,64
Jesus Alvarado,90,20,65,25,5
Rebecca Kaiser,46,2,24,17,77
Raymond Gandy,12,99,37,42,23
David Cruz,12,71,69,69,32
Andrew Meyer,28,40,76,61,79
Jonathon Courtright,80,66,80,28,29
Lillian Raymond,1,35,74,98,36
Jasmine Dupree,96,72,24,76,82
Anna Martinez,41,17,58,53,98
Charles Haddox,94,47,96,22,65
Nancy Avant,71,31,11,10,77
Justin Lerma,86,16,39,88,5
Angela Woods,13,75,92,13,23
Laura Chavez,19,45,73,32,35
Pamela Hemmer,21,52,24,46,93
Richard Ortiz,2,27,59,1,92
Lena Buckner,58,82,16,18,43
Peggy Davis,26,59,0,47,57
Heather Brown,50,15,93,45,27
Joan Obrien,69,26,6,34,77
Todd Laforce,53,73,79,18,25
Michael Johns,27,83,60,95,60
George Walsh,59,71,76,56,64
Brenda Gilchrist,11,29,93,95,64
William Spohn,27,77,47,75,82
Sidney Stone,35,89,81,10,5
Kathy Rader,4,58,73,56,94
Sheila Hasan,67,56,18,7,29
Henry Fagan,97,9,99,81,33
James Robinson,84,11,29,36,63
Jacquelyn Bush,87,68,29,19,45
Charles Jimenez,22,26,75,32,39
Heidy Mayeux,78,8,16,40,85
Brandon Bish,82,75,43,72,1
Marshall Aylsworth,2,49,98,13,92
Stella Griffin,8,74,25,31,55
Dann Council,25,78,40,72,94
Sabrina Morrison,7,7,41,99,93
Michael Davis,15,91,13,64,75
Terry Lopez,41,88,39,8,77
Albert Goss,94,39,26,28,99
Ethel Partain,94,94,76,97,19
Debbie Lopez,20,97,52,57,11
Mary Vazquez,48,50,28,37,37
William Mitchell,26,50,71,25,4
Rosella Salter,81,40,69,75,90
Marilyn Jones,75,30,73,53,97
Rodney Quintal,88,40,2,33,69
Christopher Kecskes,62,39,19,47,76
Gail Gervais,56,2,6,45,25
Joanne Haag,29,1,57,65,90
John Benson,42,31,71,2,15
Stephanie Gofton,85,37,46,97,82
Heather Welborn,62,88,26,38,14
Kelly Blair,64,12,9,16,33
Darnell Odonnell,78,96,24,38,35
Larry Gattshall,100,46,63,75,31
Mary Rosas,96,98,9,95,25
Marilyn Crawford,69,40,49,20,69
Marvin Hambrick,50,39,29,89,59
Aliza Galow,26,42,83,59,68
Alyssa Johnson,31,74,62,8,28
Dorothy Roberts,18,67,7,78,25
Mary Gilmore,4,98,83,50,11
Cara Peterson,47,93,28,11,67
Timmy Schrock,13,34,100,1,33
Helen Castagna,97,18,58,44,57
Carol Shumate,69,86,78,18,2
Leroy Rodriguez,85,73,76,28,57
Ryan Davis,93,49,49,71,73
Lakeisha Spahn,20,15,63,80,64
Morris Archer,32,82,90,98,70
Darryl Leclair,34,57,44,8,43
Marvin Nielson,49,42,7,90,24
Bernard Schaffer,87,47,94,80,40
Denise Anderson,93,44,33,50,79
Christopher Minert,97,45,5,23,95
Mary Barrow,81,58,56,95,46
Mario Ack,81,68,83,31,79
Toby Duvall,86,28,71,35,93
Tabitha Shields,17,30,21,5,53
Donald Boyd,31,24,88,9,40
Josefina Meador,56,72,47,62,96
Donna Barela,36,11,59,44,0
John Brustmann,19,24,83,22,97
Ariel Stunkard,11,88,91,57,50
William Smith,2,38,35,33,62
Joseph Wheeler,19,90,89,21,91
Anita Hudkins,75,18,35,10,39
Kristine Larez,8,21,45,34,84
Patrick Decker,86,75,31,96,25
Patricia Forsythe,89,80,90,88,86
Gregory Gunnerson,20,55,51,13,64
Virgina Foersterling,28,97,19,67,57
Elizabeth Mends,10,70,70,32,38
Jeremy Ficklin,45,75,36,91,85
Beverly Sinclair,61,32,77,88,22
Else Curtiss,4,1,12,64,0
June Pierce,12,77,90,22,28
Florence Mason,5,74,56,70,95
Donna Lewis,91,92,1,18,37
Robert Crutcher,98,95,84,85,38
Richard Driskill,10,19,70,35,93
Evan Drake,65,30,24,81,49
Darryl Webb,47,44,14,95,97
Denise Baker,13,48,45,88,78
Joseph Schupbach,87,64,53,17,78
Richard Carlson,81,12,50,55,93
Glenda Nussbaum,93,79,92,65,22
Rick Keller,40,11,42,7,50
Melissa Jackson,95,37,9,42,80
Christina Deangelis,98,1,62,24,85
Laurel Johnson,96,51,65,7,60
Hazel Wilson,68,22,37,41,13
John Gonzalez,41,37,27,60,2
Willie Mccullum,19,63,31,77,15
Claude Ward,24,46,40,98,73
Gregory Torres,83,49,37,71,3
Jacqueline Mcmullen,4,86,91,28,91
Rick Patron,0,4,48,84,41
Phyllis Macklin,18,58,28,93,89
Jeffery Robinson,74,98,61,66,23
Lynn Hibbitt,22,4,56,55,17
William Grigsby,59,58,98,10,77
Ernest Moreno,50,52,44,28,76
Wallace Bliss,70,21,38,67,7
Gerard Moats,74,6,13,42,76
Anthony Baskett,67,34,64,98,72
Mark Craven,65,32,77,47,46
Sally Reece,40,42,5,23,86
Herbert Borden,95,27,97,97,87
Margaret Chisolm,99,1,38,92,7
Dolores Myles,67,95,38,68,62
Krystal Shively,60,40,10,98,51
Beatrice Clagon,36,34,18,82,26
Gabriel Adams,55,81,6,23,5
Gregory Dame,93,2,45,82,55
Elizabeth Sirois,38,43,62,48,91
Kevin Klopfer,85,25,8,10,0
Ed Evans,48,46,61,19,98
Robert Nall,65,12,28,41,68
Terry Ayala,9,44,96,7,8
John Norton,22,56,14,80,75
Barbara Nesbitt,14,26,92,96,12
Ronald Cummings,62,24,7,31,93
James Dean,2,46,31,86,28
Walter Courtright,50,16,42,62,86
Carol Broussard,44,72,29,11,55
Shena Corbin,8,77,85,59,97
Lucille Kesner,68,61,34,55,45
Peter Reese,93,62,80,42,50
Tammy Hardy,86,33,49,26,21
Merle Scott,86,81,98,33,11
Anna Knight,12,83,65,48,0
Leslie Arreola,14,87,19,82,99
Barbara Teal,3,27,99,86,55
Jean Shultz,38,58,67,39,26
Michael Sarver,16,85,17,5,93
Maureen Vogt,44,51,97,33,61
Tammy Gamboa,78,78,6,26,9
Sharon Jackson,53,64,81,82,43
Florence Benjamin,80,54,30,60,52
Wallace Rew,29,54,21,86,0
Charles Alvarado,42,27,26,42,1
Sasha Hamilton,7,37,28,62,75
Dennis Gilling,67,31,4,27,25
John Sayre,89,96,54,10,67
Danny Brinton,24,29,78,70,26
Mary Tanner,91,11,41,72,24
Ghislaine Hammack,10,29,8,86,60
Janet Roberson,7,84,58,68,78
Marie Jones,68,72,99,34,3
Tamera Mccall,75,48,45,43,55
Jovita Ferrara,74,32,27,77,66
John Welch,16,29,81,68,61
Patricia White,48,66,22,77,8
Edith Dalton,54,59,64,45,96
Kevin Barnett,4,10,11,63,22
Herbert Kerr,3,92,61,98,96
Glenn Roman,57,34,65,61,52
Maria Mosher,78,10,0,79,24
Brain Schiefelbein,92,95,35,38,76
Allie Forester,91,98,53,4,94
Stanley Schmitz,51,41,89,84,23
Thomas Staley,25,66,84,79,61
James Mitchell,70,46,10,66,76
Courtney Baran,50,17,39,71,88
Catherine Cork,54,64,96,17,40
George Paul,33,34,3,98,44
Melissa Friesen,98,92,30,29,34
Beulah Crane,8,5,73,0,92
Donny Ameduri,83,25,82,27,19
Mary Seidel,20,44,65,74,22
Mack Looney,13,57,46,9,26
Thomas Frain,67,64,21,13,9
Carl Barker,54,93,9,83,35
Roy Grossman,58,80,49,38,6
Linda Metters,37,83,84,22,55
Mary Elliott,25,87,75,31,95
Daniel Herndon,66,61,4,92,88
Juan Roys,28,8,9,28,65
Diana Thompson,94,48,90,1,85
Donnie Walton,41,55,63,58,89
Eduardo Logie,55,94,56,77,85
Simon Branco,37,35,91,84,13
Josephine Davis,69,42,4,89,15
Valorie Daniel,94,93,100,19,11
Richard Rahmani,8,49,10,35,30
Debra Rine,69,85,19,17,24
Donna Power,49,57,55,45,91
Marian Rodriguez,74,36,51,56,29
Maria Boulos,42,75,90,4,78
Jay Putzier,28,10,78,64,15
Gary Smith,33,11,70,26,99
Carol Herman,59,12,28,22,68
Edward Muller,38,27,35,67,82
Mark Long,10,6,18,36,10
Edward Conner,99,53,1,93,76
Stuart Petrus,99,10,64,69,8
Steven Mcdougall,95,60,94,68,45
Carol Wilusz,18,90,88,98,2
Bryant Mora,54,48,89,41,31
Bill Carter,94,68,43,39,27
Michele Stansbury,48,92,41,81,52
Samuel Dickerson,6,60,45,46,16
Craig Stewart,66,45,31,80,12
Charles Quaranto,56,0,30,13,14
Lisette Caspari,94,54,31,65,33
Vernell Gavitt,32,39,18,71,90
James Southern,19,43,79,67,83
Jose Padgett,12,37,11,81,86
James Foran,13,7,97,75,74
Marissa Kopf,76,19,97,34,99
Daniel Bierlein,49,84,60,68,91
Michael Dorsey,38,32,15,71,32
Alfredo Eurich,76,73,97,43,35
Lee Lim,88,6,33,24,86
David Stamand,78,61,95,43,58
Jose Rodriguez,80,42,78,36,91
Donald Prinz,81,51,78,52,41
Nicole Smith,0,11,51,48,43
Daniel Tanner,8,17,36,76,53
Dana Wallace,12,43,63,67,88
Vernice Chasten,33,70,18,14,85
Lela Stringham,0,98,72,67,37
Clarence Carroll,93,9,72,55,41
Michael Gerbatz,87,31,89,91,95
Leonard Taylor,89,47,54,11,47
Barbara Price,47,57,45,70,78
Lavern Jong,93,63,59,67,38
Debbie Hurd,34,92,30,57,20
Vanessa Black,70,84,15,74,24
Scott Gioia,21,11,14,90,28
Marion Vandercook,54,69,61,27,78
Thomas Thomas,82,64,30,83,41
Zulema Child,30,63,41,14,80
Allen Jahn,25,32,20,4,64
Elaine Norton,49,100,24,17,78
Linda Stewart,30,84,23,83,73
Robin Mendoza,41,82,94,67,72
Heidi Jablonski,4,32,84,9,86
Ronald Lute,52,78,12,86,30
Ivan Graham,8,53,24,78,95
Laura Hemmer,33,83,25,36,68
Daniel Davis,22,98,68,14,93
Aileen Manciel,15,68,71,64,54
Tony Mcmillan,59,58,6,43,4
Mari Castro,18,42,80,36,24
George Kolodziej,42,32,5,34,85
Colleen Eichelberger,44,65,17,40,68
Tara Mitchell,90,62,96,57,87
Ivan Ellis,15,80,99,86,47
Gregory Bryant,2,73,61,36,83
George Bucker,71,100,96,56,0
James Heinecke,11,88,8,18,8
Christine Wilkes,23,8,80,84,30
Marlene Shinault,97,60,58,50,2
Darrin Barnes,47,44,13,12,94
Edward Patterson,95,58,0,39,100
Yong Montes,72,89,8,21,53
Paula Weise,32,93,35,38,99
Lori Washington,61,71,78,66,0
Charles Brooks,53,7,56,71,0
Joseph Artis,34,19,62,71,42
Charlie Chamberlain,24,86,41,4,36
Jayme Grant,35,52,38,90,90
James Hedge,24,22,33,68,9
Nathan Morren,90,48,43,92,74
Sarah Quiroz,80,71,100,60,29
Katerine Cordova,6,91,75,64,62
Dusti Garver,18,53,26,32,10
June Holden,37,76,69,49,65
Winston Jernigan,79,99,35,76,18
Gladys Scroggins,1,71,64,78,2
Joseph Bull,66,57,86,94,4
Henry Picciano,34,6,4,24,18
Brandi Burse,98,76,8,65,86
Mae Singelton,26,6,72,57,71
Kyle Miller,32,7,24,31,67
Audrey Scharf,2,41,88,13,8
Michael Anderson,42,28,1,47,48
Tyler Gonzales,68,49,74,93,61
Paul Catania,33,43,91,33,31
Marsha Pelletier,39,99,93,66,84
Renee Kelly,56,22,64,14,66
Elizabeth Will,87,36,28,17,71
Felix Fowler,4,31,99,73,20
Cecelia Chesser,62,11,2,3,49
George Quintero,28,25,26,9,28
Jamie Harris,73,71,23,74,96
Evelyn Young,56,11,77,62,92
William Echevarria,53,4,75,75,87
Gerald Lockard,85,83,1,4,66
Mavis Sharp,70,72,3,68,91
Lauren Lee,0,52,82,41,85
Angela Banks,79,86,31,9,69
Shannon Smith,86,6,12,50,94
Roy Hendrix,100,28,0,4,90
Nanette Hutchinson,82,30,21,43,93
Eva Fults,62,42,75,26,52
Steven Perez,1,50,58,17,41
Cesar Childers,18,90,30,78,26
Catherine Louden,14,5,49,77,48
Jack Barnhart,24,95,63,0,94
Chris Sutton,91,46,6,63,89
Mandy Arroyo,35,70,38,95,50
Candace Hudson,72,49,2,44,26
Nina Byrnes,31,65,5,61,2
George Omara,96,65,33,46,47
Edward Morales,9,88,42,92,15
Barbra Wade,94,23,43,10,75
Mary Robertson,14,40,40,99,19
Clair Stringfellow,52,29,82,37,39
Timothy Toman,19,20,66,87,5
Lyle Swedenburg,38,18,91,73,14
Barbara Lamb,33,11,0,80,90
Siu Seed,8,33,38,11,11
Richard Jarrett,69,17,70,64,81
Megan Tinney,55,19,5,35,79
Annabelle Hoffman,82,59,67,96,41
Lynn Wood,61,36,93,77,71
Jan Joyner,76,81,63,42,23
Carol Dorsette,55,43,39,50,6
Eric Bernard,66,50,100,53,37
Lori Brown,87,77,27,60,89
Denise Connolly,81,12,90,33,13
Ann Barajas,24,44,40,29,26
Peter Murrietta,44,39,82,21,56
Bonita Watson,8,63,81,86,98
Michael Merritt,80,98,49,93,68
Brian Barnes,8,4,39,88,67
Wanda Pierce,27,47,68,9,88
Beatrice Melendez,62,63,60,78,65
Susan Lamb,50,39,71,60,33
Thelma Redmann,48,68,51,98,9
Michelle Barahona,93,35,3,30,86
Barbara Nelson,78,22,6,49,8
Andrea Gaddie,81,4,6,45,27
Maureen Suennen,31,1,11,67,35
Christopher Johns,34,41,25,11,39
Dennis Barnett,56,25,81,42,70
Fred Whitaker,28,75,21,44,81
Grace Larson,0,82,35,38,86
Mitchell Beman,63,30,13,33,61
James Lembo,41,3,13,32,47
Lara Ellis,37,93,8,27,47
Clarence Hill,67,14,52,18,85
Michael Jones,51,56,7,40,100
Michael Abbott,23,7,6,69,7
William Beach,28,76,97,98,48
Ora Tobey,38,53,12,73,39
Dora Backstrom,79,87,63,7,69
Gustavo Ball,59,53,20,84,55
Adrian Abrams,67,11,77,97,21
Sandra Schlipp,30,75,26,97,31
James Baughman,97,76,19,19,70
Marilyn Miller,68,9,29,94,40
Dorothy Howell,51,33,26,67,67
Gerald White,8,81,51,12,50
Sallie Thomas,0,95,25,9,29
George Morris,4,0,83,47,9
Fernando Shover,100,79,82,29,84
Ellen Strange,58,57,34,43,55
Lucy Hackett,76,49,53,25,2
Emily Beltran,28,16,41,81,11
John Jackson,0,39,51,55,98
Patsy Ross,61,47,61,75,80
Tabitha Evanson,32,21,4,83,98
Kathy Decker,27,36,79,85,89
Patrice Helmick,75,37,27,23,46
Richard Church,95,61,80,47,86
Rochelle Edgerton,33,4,52,75,24
Ian Walter,26,93,6,17,36
Marvin Lokken,44,81,9,17,75
Krista Simmons,89,52,42,71,42
Ida Ramirez,25,20,56,62,27
Essie Sanders,23,6,36,65,88
Juan Rose,24,62,49,39,49
William Durst,79,30,30,48,35
Rodney Lew,34,10,55,85,47
Nadine Wyse,86,40,4,57,18
Richard Digsby,12,28,84,81,37
Brandy Mcroy,95,31,44,27,3
Jane Miller,11,79,93,3,74
John Gonzalez,45,2,46,16,94
Brenda Vaughn,73,63,48,92,34
Michele Gale,39,93,80,6,23
Emma Justice,58,83,58,40,57
Art Austin,15,94,73,56,29
Angelo Schryer,90,3,49,66,3
Nannie Nowlin,80,57,11,74,35
Kirk Choate,12,58,49,82,24
Dorothy Schultz,80,77,61,31,22
Bill Cleveland,82,53,14,82,11
Rex Simas,96,3,20,61,17
Robert May,25,5,71,73,87
Juanita Stout,95,34,42,72,0
Carmella Figueroa,100,25,31,77,8
Tammy Junes,68,41,87,22,5
Matthew Baldwin,66,27,34,66,65
Elizabeth Stewart,52,93,4,14,62
Robert Ayala,68,86,69,45,88
Shirley Hurley,44,92,94,8,28
Robert Mccutcheon,42,69,15,63,16
Kristi Sedore,79,8,42,66,93
Nadia Mann,50,68,82,40,8
James Pomroy,54,46,85,15,17
Wendy Watson,63,85,41,92,20
Casey Nicely,26,46,82,22,97
Judy Vanhoose,43,2,53,46,74
Agnes Mayfield,16,90,68,67,81
Donald Beers,99,62,38,7,93
Anthony Scharfenberg,90,10,22,81,31
Kevin Sanders,59,20,74,35,79
Lorraine Davidson,21,61,30,30,55
Gary Baumgartner,97,94,34,13,79
Curtis Oakley,81,44,62,46,34
Jamie Koetter,35,49,93,34,65
Georgia Schreck,89,10,44,69,92
Daniel Thomas,77,58,87,95,24
Randy Martinez,26,9,26,96,1
Melissa Becwar,90,11,35,77,58
Celena Townsend,92,56,40,76,2
Maria Owens,19,61,72,81,2
Muriel Gonzales,58,50,60,26,34
Rose Cobb,82,12,78,10,50
Patricia Porter,28,16,46,4,34
Jose Holt,72,81,36,40,49
Preston Bentley,92,43,7,20,8
John White,93,2,33,99,75
Al Stephens,73,29,60,30,97
Noe Dunn,13,87,9,25,2
Stanley Bennett,17,52,71,36,43
Charles Haugen,23,54,51,62,95
Ana Lariviere,19,33,47,99,62
Maurice Langevin,73,41,63,14,19
Howard Orzechowski,20,39,61,84,3
Roger Kaspar,83,50,2,64,51
Heather Harris,53,70,18,30,0
Ashley Biggs,88,19,58,74,50
Tiffany Langston,47,36,42,53,97
Roberto Lindeman,74,43,37,55,39
Sharon Alexander,44,85,47,62,54
Carol Hayes,53,73,83,41,54
Sheree Montoya,41,94,11,41,18
Tami Aldape,38,87,35,94,68
Bruce Baker,18,6,0,68,23
Andrew Plank,15,48,78,19,52
Sean Davis,7,9,21,18,50
Carl Bullard,1,87,16,87,1
John Winfree,35,49,67,53,21
Daniel Broussard,50,28,94,23,64
Pamela Gamble,32,7,17,18,59
Danny Hang,12,5,66,41,52
Ana Brooks,73,24,70,78,58
Penny Reed,3,86,8,14,35
Jae Nockels,75,49,16,70,34
Antonio Mann,7,30,21,70,88
Joyce Coelho,89,100,50,93,45
Denise Wright,90,22,87,24,57
Nathan Thomas,24,74,57,19,1
Greg Pelosi,98,54,9,11,21
Maria Miller,49,9,94,74,73
Timothy Larson,20,81,79,27,93
Donald Weisman,69,14,99,98,55
Frances Bryant,65,81,11,42,1
Stacie Barth,34,38,72,7,38
Michael Rawls,97,77,11,56,81
Louis Embrey,6,5,0,79,34
Ronnie Alexandre,46,8,42,31,40
Edwin Hampson,29,39,56,18,2
Tracy Coleman,28,72,88,6,61
Maria Harpole,99,25,69,4,55
John Logan,70,99,2,54,3
Rocky Frazier,26,42,70,75,65
Hedwig Bowers,35,31,57,1,19
Michael Browne,33,5,33,79,77
Dana Tucker,55,13,25,94,81
Eduardo Niswander,91,29,24,21,10
Willie Oniel,8,1,25,42,33
Michelle Aviles,80,93,68,61,5
Ron Maxwell,79,50,73,4,29
Douglas Spahn,0,84,18,15,18
Cruz Espinoza,88,3,91,79,55
Arthur Carroll,10,63,93,49,52
Darci Howard,13,26,18,59,70
Sylvia Loop,19,93,57,37,14
Christine Jones,84,84,80,76,33
Steven Dunn,39,14,39,21,33
Nancy Archer,93,99,71,75,32
Megan Roche,44,63,5,80,62
Ernest Rivas,11,70,46,39,28
Irma Dix,13,100,56,57,85
Richard Deleon,53,7,30,11,55
Helene Pate,1,10,67,59,56
Cecelia Renfro,20,34,14,78,31
Wendy Harris,43,76,37,61,66
Richard Schwarz,14,68,45,49,81
Irma Pagel,53,70,49,82,66
Anthony Eaves,51,44,27,15,65
Anthony Roberts,70,81,58,79,77
Randall Jeter,69,18,45,12,88
Nicholas Smith,94,71,5,3,13
Lillie Grant,84,5,23,14,66
Michelle Schweitzer,53,16,63,53,64
William Mitchell,4,10,41,80,95
Patricia Leland,54,19,11,21,18
Charles Spicer,78,36,9,93,2
Jamie Parham,58,64,70,19,76
Thomas Whitenack,4,15,46,100,100
Philip Kieser,35,94,86,97,77
Jeanette Allen,69,61,44,92,95
Irma Yahna,37,2,42,6,76
Franklin Mascorro,30,32,49,4,0
Rachel Rustin,42,85,94,41,61
John Silver,22,34,58,19,42
Anthony Brown,39,46,55,58,81
