name, math, english, programming_1, programming_2, statistics
Steven Watts,10,25,98,57,12
Carol Thomasson,1,84,95,80,82
Kay Warriner,90,5,62,69,92
Robert Gibeau,18,23,94,69,49
Minnie Kennedy,68,34,43,77,22
Johnny Morgan,77,32,36,16,14
Gregory Tang,8,75,31,7,56
Donald Robles,88,39,100,21,81
Maria Allen,28,24,63,25,98
Debra Clarno,4,15,17,53,73
Shirley Smith,90,88,55,36,93
Helen Braun,75,10,32,63,46
Louis Lockwood,7,29,34,52,79
Ryan Griffiths,10,57,90,56,12
John Tanner,61,89,32,75,93
Doris Waldon,91,70,46,35,53
Walter Potter,31,32,89,3,96
Christopher Martinez,23,47,92,33,31
James Dwyer,32,83,71,9,40
Cheryl Hutson,64,7,3,31,60
Wayne Balliew,65,40,80,29,37
Lloyd Williams,80,96,0,40,29
Natasha Grissom,96,92,63,51,21
Joseph Crowe,1,84,44,35,14
Nancy Harris,5,35,68,74,39
Lee Lee,27,44,51,74,83
Michael Pelcher,52,95,56,61,98
George Witherspoon,84,63,19,55,79
Tiffany Wall,5,82,32,100,87
Barbara Morris,44,30,40,31,89
Darrell Mcdonnell,93,39,33,52,76
Phillip Welch,76,35,87,58,97
Kellie Brown,47,67,56,45,94
Ronnie Branchaud,52,94,38,76,39
Harry Wagner,94,84,46,31,67
Van Harber,30,46,49,57,82
Winston Cain,24,55,69,74,31
Angie Hunsaker,21,8,45,57,75
Susan Ross,76,76,0,28,75
Alexander Lawson,16,100,10,80,49
Boyd Deering,67,80,54,5,87
Matthew Mainolfi,80,32,52,53,85
Chara Miranda,90,17,58,95,59
Roy Stephens,14,28,45,95,46
Patricia Kingsley,41,38,1,16,28
Rachel Lees,21,72,81,29,99
Carmen Church,47,75,74,54,16
William Tomopoulos,74,21,21,37,89
Tracy Musetti,61,2,18,93,36
Hilda Hayes,90,87,65,25,39
Phyllis Dixon,62,48,59,82,48
Arlene Steinert,82,2,37,3,29
Ellen Ramos,41,18,38,41,78
Daryl Nava,41,63,67,35,70
James Goldstein,81,42,64,52,4
Carl Tate,27,16,52,85,22
Robert Fife,64,83,54,92,80
Lynn Hughey,71,100,41,85,36
Edward Washington,91,25,50,93,28
Edith Davidson,55,7,2,90,7
Leroy Fraughton,17,41,28,46,3
William Ludwig,78,1,70,74,69
Paul Baker,93,97,71,32,31
Luz Greer,40,31,32,57,81
Claudette Meyers,18,35,61,15,37
Mildred May,60,52,15,3,79
Edward Horton,21,44,58,4,61
Robert Healy,28,100,47,79,3
Karina Blanc,100,74,82,90,21
James Harris,6,75,64,5,88
Paula Flowers,2,47,89,15,14
Arlene Neel,2,42,34,39,58
Cecil Mcauley,5,50,98,38,7
Patricia Turner,56,49,0,74,95
Agnes Grimes,11,28,1,29,34
Ronald Rolfes,49,82,97,24,59
Letha Sanchez,54,46,23,1,54
Jerry Avis,16,15,49,81,31
Richard Shavers,74,14,44,46,53
Larry Duarte,50,62,82,58,74
Rhonda Gleason,86,51,72,40,84
Donna Yetter,89,43,18,14,3
Roy Perez,22,42,3,88,3
Chris Wakefield,58,10,98,56,91
Paul Baker,90,74,45,60,6
Richard Staples,48,6,77,1,64
Jennifer Brown,41,93,79,100,18
George Mcnamara,65,13,42,46,1
Grace Kim,14,41,26,59,41
Ashley Wilcox,46,66,16,66,24
Vickie Bruch,71,100,72,96,44
Britney Cowan,85,33,40,58,42
Edward Stringer,90,16,72,87,68
Grace Cool,59,37,7,100,18
Larry Elliott,45,66,51,92,78
Stacy Demarest,44,12,40,29,16
Mike Bustios,15,37,16,35,54
Daniel Mcclure,47,61,78,57,51
Sandra Anthony,28,72,7,92,13
Kyle Riddick,50,14,15,38,28
Charles Hernandez,86,25,21,19,5
Adam Harrod,6,46,48,89,84
Mattie Hewins,1,23,21,37,87
Kristen Shoffner,39,31,11,19,23
Michael Frisco,3,23,25,13,49
Judy Ball,93,48,65,40,40
Zachary Warner,52,76,49,52,5
Carol Ward,94,74,55,73,96
Fern Schmidt,2,29,19,59,71
James Mccloskey,74,62,29,95,67
June Reece,80,90,26,37,27
Mary Gallagher,25,96,68,44,32
Margaret Ervin,35,75,80,47,20
Deborah Lee,40,80,87,91,83
Marna Effinger,9,21,95,17,5
Carol Bohrman,83,20,93,4,65
Keith Prince,0,55,48,65,98
Holly Stockton,54,48,86,99,20
Joseph White,33,23,59,82,8
Spring Harris,71,62,78,32,49
Glenda Nunley,8,8,0,85,67
Robert Bray,64,96,30,53,19
Christine Morris,41,95,13,36,28
Dorthy Nugent,36,25,84,33,75
Alan Wyman,96,6,75,5,17
Michael Denley,63,93,83,46,27
David Savage,32,95,25,90,52
Norma Amoa,67,83,12,19,28
Amy Spicer,20,54,61,89,30
Sylvester Schmidt,22,35,90,22,56
Douglas Tims,94,53,60,66,11
Cecile Selders,85,54,71,82,81
Emanuel Pickel,61,12,78,54,56
Helen Hufft,16,18,52,5,65
Thomas Halcomb,76,69,9,6,24
Ryan Conger,23,11,20,70,50
Manuel Szabat,74,38,39,47,27
Jerry Knight,48,52,18,78,95
Doris Cobb,97,47,70,72,60
Patty Webb,84,93,16,44,92
Raymond Terra,9,22,0,96,83
Phyllis Weisgarber,86,87,14,100,42
Joann Bolanos,38,63,46,81,42
David Rollins,86,0,74,70,99
John Ferris,55,86,89,94,61
David Donaldson,54,91,37,44,78
Ashley Hererra,94,68,52,12,89
Shea Oshea,27,24,49,0,64
Amelia Morales,10,18,57,35,11
Eric Moore,2,7,42,53,60
Donna Erwin,77,71,64,92,81
Jaime Sweeny,77,57,29,76,51
Brian Harvey,57,96,7,36,4
Kevin Amorin,24,29,33,71,8
Ruby Ware,14,33,77,89,7
Dorothy Bloom,43,76,42,58,58
Thomas Perkins,67,100,3,97,66
Marcela Gonzalez,13,42,0,55,98
Michael Miller,74,75,34,9,67
Joanne Ma,8,30,50,63,1
Bryan Cortez,4,84,75,89,55
James Payne,87,57,59,93,35
Nancy Blakney,19,18,30,66,40
Robert Mcelrath,14,24,89,27,32
April Hane,62,86,63,66,7
Richard Harrison,46,39,72,47,39
Vanessa Dew,78,14,94,68,92
Jessica Barnard,5,50,2,71,40
Linda Thomason,0,4,94,16,58
Margie Lollis,60,50,2,7,86
Elizabeth Coleman,3,100,33,1,32
Lori Mcdonald,89,23,5,22,72
Ann Schreiber,17,19,79,47,11
Marvin Loucks,30,34,25,65,88
Joseph Bryant,22,36,32,65,39
Marina Self,71,87,73,30,11
Lucy Lauria,62,78,91,90,77
Michael Bueti,94,20,61,55,20
Winifred Dickson,69,10,31,18,10
Andrew Rovero,69,18,63,69,63
Joyce Klug,84,80,48,54,73
Vincent Gray,81,41,40,29,41
Jamie Epperson,12,10,68,23,82
Laverne Kress,23,34,79,21,61
Darlene Walden,64,62,20,85,10
William Webb,1,16,73,37,83
Hung Martini,77,9,58,37,2
Minnie Ventura,35,51,30,51,82
Ronnie Bresnahan,91,6,40,65,60
James Shaffer,99,94,82,81,8
Matthew Holland,60,83,56,13,6
John Adamson,40,29,33,41,91
Stanley Green,17,67,90,61,55
Tara Abdo,3,54,88,28,39
Linda Maynard,65,89,64,15,50
Todd Vines,68,6,52,96,31
Megan Leisenring,68,59,7,15,77
Tom Powell,36,85,45,18,45
Margaret Taylor,38,33,23,78,86
Owen Soria,51,22,54,18,46
Derrick Knie,68,32,88,35,62
Emma Palumbo,48,21,27,77,77
Ruth Baird,25,86,43,0,62
Thanh Caban,21,78,75,12,37
Raymond Jones,80,68,2,69,97
Carmen Bailey,47,90,84,26,46
Martha Baker,10,80,77,16,6
Janice Campbell,16,27,4,90,91
Rita Moore,79,73,31,69,4
Sandra Yusef,2,90,59,10,13
Germaine Hufford,14,95,93,9,86
Amanda Fridman,84,87,23,46,85
Ethel Rayburn,0,31,59,95,98
Pamela Dahl,84,77,73,95,48
Elizabeth Sawyer,10,41,24,21,56
Nicholas Vanmeter,91,28,3,92,0
Nina Hardman,73,7,6,79,18
Inez Gray,98,13,31,53,70
Aaron Duhamel,55,63,40,23,64
Kathleen Howard,18,60,21,5,34
Joseph Crabtree,42,94,54,86,84
Juan Waller,73,70,45,38,59
Paul Roger,9,11,2,26,32
Ida Hawkins,35,22,48,82,98
Judith Phaneuf,15,11,24,33,0
Emma Amann,98,93,35,80,95
Ivette Sullivan,0,66,91,60,11
Gregory Hill,35,71,23,72,35
Charlotte Bligen,89,55,36,99,64
Francis Mohler,85,22,84,41,69
Arthur Couch,22,62,56,77,87
Alexander Russell,41,45,54,74,31
Elmira Stallings,67,96,52,56,29
Steven Meyers,48,45,67,76,24
Melvin Jarvis,7,84,8,44,44
Jeffrey Hays,31,100,61,28,77
Delbert Colliver,46,48,24,46,23
Patricia Meadows,61,77,50,88,27
Earl Hood,83,91,93,26,75
Debra Simon,92,47,70,37,21
Norma Mcdaniel,97,26,61,25,3
Michael Nawfel,5,53,78,74,41
Jessie Lucero,23,83,97,63,22
Blair Digiacomo,79,60,12,65,73
Frances Martin,44,50,85,27,82
Sharon Davila,29,34,83,29,91
Victor Pearl,88,99,82,18,18
Dee Miramontes,34,26,17,79,23
David Robinson,14,72,98,78,87
Ervin Roberts,23,95,22,88,86
Brenda Marra,49,26,64,30,57
Keith Jordan,79,48,92,14,36
William Rosario,45,45,0,31,32
Brian Wechsler,92,35,83,77,18
Ira Pearson,9,99,18,73,58
Hilda Phillips,27,55,55,86,1
Minnie Sandlin,35,41,53,65,35
Alexander Route,66,8,92,34,84
Margaret Orgain,6,81,65,57,8
Gregory Bennett,7,25,83,26,97
Sharlene Quillen,27,83,55,14,31
Robert Gass,55,4,52,55,50
Howard Fischer,16,97,28,32,41
Steven Lane,23,99,28,15,18
Walter Quinn,6,44,74,56,9
Dale Gillis,11,44,69,37,0
Carma Haskins,33,30,91,12,88
Janet Trites,57,48,20,55,84
George Cisneros,65,7,92,42,55
Lane Williams,41,22,88,8,18
Victoria Snyder,66,86,0,97,7
David Martinez,35,28,59,72,51
Charles Dickens,63,81,45,32,66
Alexander Dina,4,29,38,68,41
Juan Schmitmeyer,67,50,2,68,56
Thurman Suttles,10,20,6,37,26
Gloria Bayerl,34,17,34,70,33
Benjamin Simpson,42,43,79,91,25
Kelly Bankhead,57,35,41,60,94
Maria Fletcher,54,78,0,94,23
Stephen Carpenter,34,95,96,23,92
Charleen Payne,64,83,99,74,54
James Wright,34,2,31,60,11
Zulema Nixon,85,90,38,28,77
Robin Vallery,44,46,84,18,27
Duane Knoblock,13,58,82,56,67
Arthur Wright,96,12,94,30,47
Autumn Artis,91,86,33,83,35
Robert Brroks,17,48,75,94,51
Pamela Thompson,66,8,71,13,61
Julie Meza,100,27,38,56,55
Eula Pacific,84,74,3,59,88
Clifford Santiago,16,82,64,35,74
Sunny Kemerer,30,63,95,29,59
Sara Becker,35,38,94,75,38
Julie Miranda,33,77,81,55,31
Gregory Poole,1,19,55,30,64
Karin Ortiz,56,80,98,94,48
Juan Gaydosh,87,22,11,90,99
Gladys Hair,94,72,4,7,42
Edna Gonzalez,24,75,34,50,52
Reggie Means,25,28,18,35,19
Theresa Howard,23,61,71,6,43
Miss Lange,65,56,30,68,94
Janette Leone,16,1,12,3,90
Mamie Bewley,80,44,80,94,38
Linda Taylor,86,71,27,9,43
Amanda Bates,92,90,80,86,48
Anthony Mims,87,16,80,13,97
David Mccloud,35,58,48,48,47
Robert Stoner,100,55,89,30,78
Diane Atwood,2,42,28,3,51
Billie Wicklund,36,67,3,20,72
Rickey Johnson,65,50,62,6,1
Cynthia Ruis,75,19,49,60,11
Beverly Fischer,46,48,12,23,14
Laura Cobb,82,57,30,95,14
Nicholas Spencer,62,22,74,78,70
Miriam Mendonca,71,37,64,94,96
Dawn Eldridge,27,18,78,4,72
Martin Shepard,20,36,23,22,19
Debra Ramirez,58,21,35,6,14
Deborah Avery,2,18,38,13,19
Carol Gamba,46,23,91,39,97
Bernadine Clay,49,88,46,74,33
Kimberly Lowry,21,97,24,96,28
Thomas Alejos,88,1,25,36,87
David Dwyer,14,0,94,35,78
William Hebert,49,86,15,58,25
Barry Shiro,36,80,85,75,63
Susan Williams,46,99,90,4,66
Delma Brown,81,86,44,100,95
Rebecca Kincaid,10,82,99,60,83
Jose Pierce,37,17,25,25,15
Lonny Hunn,22,49,31,91,81
Stephen Benjamen,79,66,67,32,9
Jerome Rocco,33,36,13,4,57
Christopher Goodlett,1,28,85,53,30
Peter Gentry,64,10,18,13,77
Wanda Fanter,28,44,22,66,82
Raymond Wilkerson,1,97,89,14,80
Theodore Branscomb,16,87,63,97,2
David Walls,66,52,71,55,17
Jessica Atwell,58,44,18,37,98
Allan Carney,56,25,57,42,89
Josefa Castleman,56,76,0,14,31
Juana Morse,4,54,56,50,94
Michelle Brown,53,56,57,45,55
Amanda Lopez,68,46,93,42,15
Raymond Garmon,74,81,3,85,31
Darren Wilson,47,87,71,91,65
Ruth Smith,49,42,52,37,74
Stacey Smith,83,87,84,66,14
James Dvorak,21,90,33,98,18
Mara Sica,90,71,1,57,71
Angelia Murray,3,70,48,94,87
Carrie Thomas,47,99,60,4,17
Bessie Walker,93,16,13,55,9
Carroll Magee,30,76,84,94,41
Douglas Dudley,82,72,72,0,5
Theresa Walker,0,48,14,52,74
James Rau,47,94,11,16,87
Cameron Harris,9,68,22,68,73
Matthew Douglas,92,7,99,88,9
Robert Irons,55,89,73,33,10
Oliver Desrochers,97,99,3,10,28
Gerald Hoggatt,60,51,57,67,62
Angel Upton,51,100,17,64,3
Ida Smith,9,80,38,32,69
Justina Fleming,63,78,10,20,71
John Sagers,81,42,26,32,83
Alvin Durdan,51,69,86,96,82
Robert Stewart,71,53,98,54,74
Derek Bishop,10,16,63,9,99
Cecil Flemming,95,36,27,34,83
Dirk Cheng,100,66,4,1,14
Mike Resendiz,12,19,41,80,36
Bettie Edwards,22,71,36,63,71
Emily Hyde,8,40,100,23,4
Michael Jessica,85,11,19,96,92
James Rumberger,49,74,66,68,28
David Tyrer,15,18,12,93,6
Adam Fletcher,11,82,74,18,66
Jeffery Odum,32,78,35,48,69
Alexis Schantz,43,25,10,70,65
Sharon Buchner,65,67,79,79,78
Michele Donatich,23,0,45,57,48
Mark Peale,45,0,21,32,15
Cynthia Earls,46,38,100,35,58
Catherine Johnson,59,29,66,17,52
Jeffrey Porter,36,53,35,92,22
Larry Scott,24,49,79,31,93
Janet Robirds,81,49,95,100,61
David Simpson,25,88,42,43,39
Nina Burrell,55,57,66,62,11
Shirley Kendall,22,89,70,87,100
Julianne Kasprzak,71,18,13,97,79
Joseph Morton,43,92,84,4,24
Brent Guyer,35,35,19,39,36
Patrick Hawkins,82,94,82,43,34
Frank Naugle,70,86,58,57,62
Tom Campbell,73,17,5,53,14
Gregory Glennon,88,15,32,70,59
Joanna Hines,22,60,59,11,17
Kenneth Oneal,13,52,66,32,73
Lori Lane,53,77,74,26,17
Abigail Greene,65,43,27,76,71
Glenn Jones,56,38,92,0,60
Susan Fischetti,79,21,81,35,56
Horace Aliaga,58,81,64,100,16
Patrick Stevens,31,24,43,67,58
Daniel Caberto,7,2,48,99,85
Chris Howell,32,89,29,90,32
Pam Banks,17,23,76,99,49
Daniel Thomas,52,20,47,49,64
Mary Keele,57,4,82,63,59
Ruth Snider,8,90,51,40,42
Kevin Kelly,73,36,51,46,82
Heike Garza,32,67,28,18,91
David Morlock,79,19,88,57,3
Garrett Kittrell,43,96,58,84,82
Nathaniel Hill,2,52,83,30,49
Wilma Cabanilla,100,32,50,13,100
Melody Creagh,84,64,79,95,58
Joe Lashley,100,99,34,2,51
James Coleman,71,47,45,24,8
Christopher Hoover,32,64,10,48,15
Milissa Padilla,56,33,95,37,30
Lena Mayo,58,43,8,21,87
Arthur Gregory,32,61,32,46,40
Kimberly Corpuz,88,68,3,72,2
Wayne Reagin,86,65,13,1,38
Monica Jacques,1,62,37,88,46
Ryan Farquhar,94,18,98,32,21
Harland Grado,51,70,97,24,100
Kenneth Terepka,81,85,37,60,67
Jennifer Thomason,14,100,71,38,1
Clarence Forgey,96,59,99,33,32
Edna Jefferies,35,9,91,71,28
Nicole Anderson,65,59,12,99,83
Michael Newkirk,96,55,70,55,100
Antonia English,92,52,59,96,9
Pearl Hamel,23,21,25,22,35
Arthur Bailey,91,21,89,79,37
Jon Lee,78,93,11,81,33
Kathleen Rosario,22,9,11,8,85
Roland Hayes,94,59,70,20,36
Dennis Propes,43,98,87,16,6
Charles Casper,92,55,37,70,6
Lee Castellanos,33,13,18,1,96
Brice Bonds,86,0,87,47,8
James Wilson,8,38,63,6,42
Douglas Lusby,81,82,64,26,58
Lena Padilla,66,75,19,26,2
Eric Franklin,41,56,75,34,29
Helen Kilgore,29,53,28,74,81
Therese Seebach,96,16,26,81,41
Francis Jansen,91,60,100,12,9
Ruth Johnson,39,0,61,27,85
John Abbott,19,22,1,97,26
Ann Head,85,23,14,32,40
Angel Diaz,8,2,58,62,20
Mariano Shelton,77,64,63,7,11
Virginia Mcalary,19,29,3,71,74
Brenda Lovisone,31,16,87,7,41
Harriett Jackson,4,43,0,3,66
Joanne Essig,86,27,70,25,41
Jennifer Carter,90,65,6,85,89
Daniel Lord,94,92,63,45,65
Steven Marek,68,82,47,73,83
Orlando Hook,47,47,0,97,75
Jeremy Myhre,22,63,29,8,25
David Han,19,58,29,61,61
Alan Culler,69,80,71,39,45
Jimmy Palmer,12,15,42,77,9
Susan Case,9,22,61,1,11
Dolly Brewer,23,38,62,15,80
Kenneth Castillo,76,4,86,2,74
Rosie Clark,18,27,37,1,27
Thomas Casarez,40,78,42,26,29
Carolyn Pennington,78,26,50,85,45
Cynthia Wiener,18,28,63,38,57
Nelly Haffner,36,90,37,25,84
Patti Graham,69,77,8,55,100
Jeremy Hamm,36,87,66,6,32
Ruth Cook,76,99,54,94,41
Woodrow Chitwood,8,1,97,20,20
Jason Hargreaves,42,0,6,48,63
Denise Heywood,6,91,64,70,4
Stacy Henderson,69,62,43,29,86
Oscar Smith,5,25,52,82,85
Wayne Warner,57,94,89,78,18
Robert Grady,1,84,30,98,61
Ronald Stouffer,72,93,64,39,10
Ruby Oneil,10,46,4,90,16
Maria Giles,59,64,34,20,47
Betty Gunn,30,98,44,67,5
Glenn Simpson,58,91,83,87,60
Antonio Manning,26,83,27,45,41
Ronald Batson,94,87,68,19,38
Jean Scowden,41,90,91,13,22
Patricia Copeland,42,28,84,38,30
Dennis Hall,51,36,22,18,100
Scott Cabrera,72,12,72,20,93
Lauren Porter,27,28,95,77,22
Kathleen Buzzard,9,34,59,11,31
Amanda Murphy,11,55,2,5,32
Joel Deppe,78,99,40,12,71
Peggy Yerian,98,96,48,61,72
Elise Curry,11,21,82,36,36
Louise Culotta,86,78,23,47,76
Paulette Bligen,36,37,19,26,21
Stephanie Cheever,8,47,72,28,82
Richard Rollins,75,56,54,76,99
Louise Mcclanahan,32,27,54,85,72
Margaret Chavira,95,27,18,77,98
Myron Dunbar,7,85,81,91,15
Charles Roberts,42,46,86,37,42
George Ball,28,58,65,18,54
Billy Barnes,97,19,97,29,8
David Cox,52,18,37,48,73
Eleanor Henderson,37,23,20,78,90
Jeff Patch,91,85,70,86,50
Mary Lindley,35,71,4,23,44
Margaret Shannon,8,57,18,70,79
Bertha Searson,14,96,47,79,71
Ruth Araiza,13,22,36,19,80
Blanche Hill,82,71,15,92,49
Elaine Arguellez,54,59,20,64,72
Jeffrey Reddick,54,46,52,39,9
Maria Moore,39,87,63,79,47
Darla Morrill,71,93,92,57,44
John Sedgwick,61,97,30,15,37
Kenneth Hollenbeck,81,75,49,10,57
Ida Murray,23,7,81,44,13
Angela Franklin,30,6,50,84,24
Gloria Cruz,38,86,74,10,73
Lillie Casey,43,31,95,71,84
Janice Ferrini,93,96,50,54,51
Joseph Morales,48,88,91,80,13
Erin Wooten,58,56,55,62,24
Charles Schultz,27,15,56,76,60
Noel Olson,61,75,77,85,86
Edward Rowold,26,9,15,15,93
Denise Cooper,60,65,45,15,69
Jennifer Glover,95,63,20,29,81
Joann Chandler,54,73,26,72,49
Ann Gold,0,63,49,41,18
Janet Malone,27,38,1,80,25
Casey Wallace,22,91,22,39,75
Ernest Macky,86,71,7,3,86
Christopher Fuller,54,77,71,74,51
Susan Nance,71,53,0,27,10
Betty Rayos,92,78,48,41,48
Billy Codner,16,77,58,31,34
Scott Powell,0,37,85,86,100
Debra Sexton,40,15,20,9,44
Kara Moody,27,96,64,37,37
Louann Coleman,96,63,27,54,43
Paul Mcdonald,86,35,19,18,38
Derrick White,99,15,58,11,52
Michael Griffith,60,63,81,19,0
Theodore Burghard,37,46,56,7,96
Mark Warren,14,72,77,17,61
Jorge Aviles,81,98,28,12,90
Denis Ballard,42,82,86,70,64
George Thompson,85,8,19,100,18
Mildred Pilon,72,74,1,49,65
Shawn Zeck,93,55,39,29,51
Inez Privett,45,39,31,96,43
Kyle Jones,59,48,89,55,19
Rusty Reed,99,50,97,43,7
David Foote,85,12,24,0,71
Karen Butler,99,81,0,15,1
Suzy Stamand,65,83,13,53,4
Michael Dougherty,46,57,91,48,29
Isabel Cox,4,90,93,99,90
Judy Butler,74,65,69,3,76
Gloria Rogers,74,12,81,38,37
Catherine Putnam,80,77,27,96,22
Mary Dawson,24,0,11,92,95
Alicia Sanchez,32,98,6,29,46
Reginald Mcentee,43,59,80,97,67
Melissa Bernardi,76,26,38,58,8
Denise Schwarz,23,6,10,89,1
Sonia Denney,13,88,38,31,88
Robin Holderfield,40,84,10,97,64
Kimberly Mark,31,61,17,33,13
Edward Hyde,10,49,75,85,85
Timothy Hernandez,8,37,83,37,83
Agnes Thomas,81,91,63,87,9
Elliot Henderson,73,31,34,58,6
Audrey Kunz,44,76,67,48,99
Fredrick Burns,19,13,11,93,22
Anthony Couper,13,58,55,57,92
Catherine Lara,61,9,91,28,13
William Larmore,11,58,12,71,49
Kelsey Shelton,35,33,84,87,15
Deirdre Denham,19,59,31,43,17
Shanae Hilliard,87,67,41,50,81
Sally Dotter,30,80,94,15,45
Steven Biagioni,68,60,26,8,11
Mark Postell,97,2,99,31,55
William Davis,63,97,0,92,47
Ted Eisenmann,31,55,8,56,59
Ralph Aguirre,98,67,97,49,100
Thomas Morrow,44,87,17,56,5
Raymond Graves,14,45,38,95,69
Paula Kaplan,58,65,93,45,31
Betty Ashworth,61,36,0,11,66
Roberta Weaver,23,38,14,53,27
Margaret Valdez,46,54,30,41,0
Michelle Johnson,81,100,33,66,91
Megan Leach,33,49,74,25,90
Jessie Boles,27,49,14,78,91
Karen Aubrey,84,99,85,68,81
Jason Robb,29,83,57,72,99
Carl Heater,53,84,74,100,15
Marshall Swan,55,100,2,82,76
Lauren Harris,64,36,41,5,37
Robert Scherer,45,53,1,22,54
Nancy Sanchez,72,76,66,28,38
Emily Billie,78,66,20,97,58
Darlene Zimmerman,22,62,88,81,52
Julio Overholt,78,65,81,85,35
Dolores Galindo,8,100,68,51,38
Lucio Hernandez,81,34,33,9,25
Troy Morley,34,37,95,6,17
Jeremy Thornsberry,62,29,97,40,84
Erin Hunnell,92,80,57,74,4
Brian Russell,79,34,36,69,1
Robert Fricks,8,56,11,21,67
Spencer Warbritton,23,15,75,15,70
Houston Sanderson,39,100,58,1,65
Frank Rios,38,18,78,50,81
Teddy Hester,33,23,66,0,19
Kenneth Johnson,37,24,81,88,67
Albert Hough,94,1,50,47,69
Edward Mosley,37,74,86,94,60
John Abbadessa,68,81,25,23,16
Joseph Wallace,62,67,84,62,12
Jane Roger,2,7,71,16,56
Carolina Cottone,25,63,71,24,83
Kevin Bos,55,41,84,72,65
Beulah Johnson,11,33,56,11,23
Cara Williams,6,79,15,7,73
Angela Bennett,29,68,11,38,29
Nicholas Rayburn,50,71,87,74,12
Steven Nichols,18,20,62,38,33
Harold Odell,5,56,17,1,8
Patrick Yazzie,17,44,100,26,61
Doris Hamilton,67,65,30,72,63
Marcella Rodrigez,22,38,51,16,27
Kenneth Martinez,67,48,90,58,94
Jeannie Petty,27,51,24,78,99
Margaret Roberts,21,46,26,91,48
Walter Mckinnon,36,97,30,41,88
Amelia Stonecipher,22,52,18,43,51
Ronald Rutledge,44,36,26,55,96
Colleen Morel,63,22,18,86,21
Harold Pettrey,75,20,64,23,55
Marie Ruiz,30,21,67,1,0
Angela Leger,43,70,49,25,16
Barbara Mellon,23,49,94,49,33
David Brock,4,21,66,27,80
Shauna Jean,40,49,98,90,95
Bonnie Terrazas,100,60,42,24,91
Christopher Coleman,51,7,77,72,88
Dorthy Penny,82,96,66,55,18
William Magnusson,40,0,65,31,18
Christy Martin,16,26,79,70,17
Emmett Saldivar,100,51,45,4,30
Kim Mclean,69,27,2,48,90
Louise Pollak,31,11,94,70,68
Jesse Benjamin,84,47,31,66,43
Erin Hayes,76,83,95,51,23
Martha Watts,73,11,84,61,73
Jacque Coward,42,78,24,87,71
Virginia Wheeler,57,80,50,22,37
Curtis Morgan,100,63,92,0,6
James Strickland,97,43,19,10,77
Gail Williams,1,68,100,67,34
Jonathan Gunter,88,23,7,98,97
Ramon Calcote,90,29,38,49,51
Molly Shea,96,77,7,81,48
Michael Plunkett,3,64,86,72,34
Louis Wright,17,16,79,4,31
Jean Campbell,94,95,91,43,43
Anthony Spears,84,59,42,76,50
Esther Brown,6,27,86,98,97
Janet Harris,39,33,87,18,92
Albert Kirkland,91,10,72,20,21
Glenn Crandell,68,79,2,80,49
Anthony Russell,90,29,74,51,31
Christopher Falconi,7,17,29,56,3
Moses Joyner,67,70,64,30,76
Wilma Aguirre,65,80,23,71,93
Mark Howard,76,83,99,68,66
David Holmes,15,28,55,76,97
Dean Williams,45,35,33,65,1
Edward Franklin,40,35,39,97,11
Raymond York,34,9,1,28,71
Sandra Rincon,55,88,54,54,77
William Crumpler,62,32,39,5,14
Glenn Fowler,100,69,65,75,16
Christine Petit,23,1,41,90,10
Raymond Smith,1,94,53,87,27
Gonzalo Ruiz,15,5,47,16,52
Peter Tucker,27,7,89,6,84
Terence Misiaszek,56,56,59,69,69
Juan Smith,84,59,11,9,78
Joshua Harrison,46,88,89,5,46
Walter Eaton,48,63,14,83,55
Mary Torbert,54,63,68,7,22
Jill Paules,75,53,80,65,24
Robert Suben,57,80,41,56,28
Robert Parker,7,43,16,15,70
Ashley Hoffman,7,56,91,60,21
Reba Hightower,47,20,53,67,68
Maria Price,10,85,66,62,63
Craig Robinson,78,33,54,78,36
Kenneth Moretz,29,52,51,77,34
Steven Hottinger,40,78,78,83,50
John Guerrero,98,8,72,73,66
Daniel Whitley,9,60,42,83,39
Donnie Shabel,89,98,93,88,26
Tina Beck,89,34,37,64,0
Anthony Lowe,88,82,92,45,85
Charles Smith,53,7,71,1,69
Gene Sipe,84,28,97,19,91
Georgia Strand,56,94,98,77,5
David Giammarino,91,80,6,24,9
Ramon Powell,40,28,39,0,11
Nicholas Mccown,53,71,4,76,50
Lillian Alcala,13,24,100,67,42
Mary Petry,69,10,18,100,56
Justin Ross,0,97,47,28,20
Gena Gee,100,42,24,87,25
Steve Bauer,4,57,65,56,35
Deborah Martin,12,10,64,80,81
Carl Price,98,12,88,67,83
Esmeralda Sands,82,68,83,69,83
Stephanie Kakos,57,48,34,65,10
Stephen Lebrun,69,88,5,48,17
Miles Kitchens,3,87,59,97,58
Kerstin Bretz,12,24,24,11,98
Lizette Muth,3,23,57,57,91
Roger Tobin,54,53,13,26,87
Jose Coleman,92,54,21,67,10
Shanita Brewer,45,1,19,41,22
Lilla Berning,27,93,60,56,18
Mark Simens,100,53,96,39,34
Gary Dewey,6,47,61,73,16
Verna Black,91,94,66,72,30
Louise Amorosi,10,36,5,67,76
Crystal Wilber,8,58,38,43,6
