name, math, english, programming_1, programming_2, statistics
Crystal Townsend,54,61,77,42,92
Carolyn Morrison,37,7,22,89,29
Phyllis Young,3,1,54,69,93
Charles Morrow,23,3,54,8,96
Kenneth Knodel,94,59,77,50,65
Yolanda Kisner,90,41,26,23,90
Charles Mckie,2,56,68,79,17
Julie Wilson,9,67,82,63,97
Linda Vise,19,44,92,36,73
Charles Bickmore,94,48,86,45,42
Evelyn Bryan,48,75,71,68,37
Mary Jewett,28,85,28,5,16
Rochelle Payne,89,31,5,97,2
Anna Mcdole,49,4,61,65,52
Deanna Smith,59,85,76,14,77
Clifford King,36,65,41,26,54
Natalie Obenshain,85,85,82,68,9
Cecilia Clancy,29,69,17,66,96
Evonne Haupt,28,73,22,76,34
Hisako Stephens,78,53,40,38,36
Mark Rausch,47,65,82,96,75
Melva Harris,27,34,62,6,6
Susan Jackson,15,22,31,88,6
Jamie White,17,99,21,9,4
Stephanie Adams,85,98,7,8,53
Ronald Webb,2,0,5,23,4
Gwendolyn Thews,29,53,42,96,17
Edwin Maldonado,14,61,60,34,44
Laura Chavez,30,87,36,44,94
Jason Jones,40,90,55,74,100
Brenda Christensen,90,57,1,66,38
Roger Frahm,81,95,64,39,29
Hazel Heyward,97,78,99,56,68
Dorothy Avent,17,14,68,67,81
Jose Jones,49,31,32,75,91
Mildred Calderon,87,17,49,61,27
Brittany Fennell,61,84,53,5,56
Clint Her,47,56,20,4,12
Delois Cooke,71,74,55,3,68
Norman Sherman,37,7,73,29,83
Raymond Rodriguez,37,9,36,80,7
Alexander Kinter,89,66,14,35,95
Harriet Vazquez,82,59,44,49,0
Martha Jackson,17,71,24,31,1
Edward Schroeder,14,13,69,49,80
Maureen Lawson,3,35,50,60,1
Robert Spencer,67,33,57,25,43
Pedro Wilson,8,13,91,61,27
Frances Hopper,32,61,99,25,56
Rebecca Reed,14,41,89,50,58
Ella Phelps,68,61,24,42,31
Steve Travis,79,31,88,41,12
Johnny Jackson,82,2,70,37,60
Christopher Roberson,69,18,83,83,33
Gary Putnam,9,10,38,41,9
Samantha Brown,50,28,9,64,10
Lamar Newland,94,39,14,57,41
Alvin Soron,63,95,61,33,99
Glenda Jones,63,24,93,75,14
Darren Grammer,9,77,16,65,11
Jeanine Schryer,67,73,23,18,84
Adele Hunt,10,91,40,89,24
Felix Sutherland,85,38,98,66,56
Brenda Sabin,39,11,67,21,70
Anthony Owens,45,91,81,13,40
Mary Ortiz,59,30,84,98,12
Barbara Laird,51,87,36,43,75
Randy Mayes,60,90,0,58,80
Jerome Grabowski,80,61,17,15,96
Alexander Kinsey,86,19,23,86,2
Wiley Vara,12,9,85,33,97
Edward Kraeger,93,30,53,60,65
George Brewer,13,58,93,49,26
Tia Bowen,44,85,56,95,16
Julie Moxley,41,50,2,74,94
Ola Jones,62,27,83,37,20
Van Hebner,71,56,11,18,42
Maxine Houston,66,25,58,80,21
John Crays,47,76,42,29,47
Trevor Workman,44,71,71,46,79
Mary Daigle,59,13,86,8,78
Helen Carillo,82,34,11,2,3
Kathleen Francois,85,74,48,60,15
Alton Rumore,99,23,44,17,86
Susan Rivera,67,49,19,27,100
Shane Hoch,78,34,100,84,11
Larry Troiano,97,39,54,12,34
William Chadwick,14,55,22,77,21
Marion White,93,78,91,68,0
Dan Layfield,100,78,54,3,73
Luke Ward,15,58,14,3,11
Clayton Cain,44,24,77,31,14
Ginger Smith,76,79,41,10,74
Murray Martin,96,71,49,61,97
Kenneth Ruda,26,28,75,49,56
Stella Hepworth,67,98,93,94,7
Jesus Zimmerman,77,37,33,71,79
Richard Fenn,37,26,20,81,45
Esther Ripper,59,31,78,74,75
Antonio Mccown,3,34,15,9,66
Eleonora Blanchard,77,7,74,53,86
Tom Stump,29,36,20,17,98
Elmer Delay,79,82,42,50,70
Julie Barnett,82,27,60,76,46
Ginger Hicks,35,75,80,97,52
Frank Mcclelland,42,14,85,73,46
Gabriel Cook,75,99,36,0,24
Ruben Hadley,96,73,68,10,32
Rita Keenan,88,32,53,57,33
Troy Boutin,84,60,93,72,67
Evelyn Long,37,95,71,36,20
Dalila Bushovisky,32,5,79,91,31
Carol Dixon,93,45,62,39,81
Larry Rogers,83,0,85,22,73
Glen Price,46,20,59,44,90
James Barrickman,43,99,87,94,13
Michelle Simon,27,90,47,28,69
Lester Crum,45,95,11,51,83
Thomas Campbell,14,69,6,4,89
Victor Moore,32,82,64,86,51
David Demby,43,16,65,92,39
Theresa Shoemaker,25,10,30,43,69
Bernard Buckley,63,25,99,19,7
John Futch,87,0,31,23,53
Freda Mccalmont,62,99,1,52,13
Bill Twigg,69,98,31,52,16
Jerry Simpson,93,19,69,12,84
James Baxter,66,14,28,44,42
Jamie Payne,61,46,24,91,67
Benjamin Smith,64,59,27,79,19
Christopher Rhodes,0,52,92,39,60
Christopher Day,8,62,61,37,25
Jose Mays,91,66,52,89,43
Alexander Campbell,96,60,42,88,44
Rachel Hollins,69,95,2,57,94
Gabriel Schultz,18,55,85,83,2
Britney Stuart,79,73,91,1,98
Benjamin Meyers,6,17,100,27,3
Addie Razo,65,37,67,57,53
Michael Smith,93,88,52,68,0
David Moulder,82,90,62,93,55
Dorothy Alvarez,64,59,22,12,10
Lara Price,34,96,84,45,13
Kenneth Williams,3,80,76,2,39
Barbara Doland,2,6,65,86,28
Lavina Carter,51,14,4,42,99
Donald Crum,66,67,21,32,18
Charles Collelo,21,31,89,63,31
Mary Wood,21,33,77,20,52
Christine Sowers,53,30,72,43,61
Paula Brown,100,47,77,76,60
Karen Whatley,39,58,49,54,72
Linda Hara,89,50,31,36,14
James Zorns,5,45,95,83,1
Christian White,10,76,92,23,26
Oscar Wood,14,22,39,42,95
Wanda Blanco,92,35,39,20,13
Elaine Ratcliff,67,91,72,98,30
Deanna Baldwin,25,16,55,73,88
Isaiah Border,51,78,83,38,34
Rick Brown,80,37,29,62,69
Christian Sutton,31,15,61,1,8
Hugo Mazza,45,19,83,65,27
Melissa Pasquale,62,18,38,25,63
Barbara Williams,15,76,98,26,80
Mamie Harris,94,25,96,68,41
Raymond Norton,68,55,24,71,64
Shirley Bodnar,35,16,81,61,17
George Green,86,61,28,40,13
Michelle Sibley,20,99,65,53,0
Judith Kuhls,74,16,62,60,42
Claire Parker,34,90,9,74,87
Norman Wilson,99,19,91,89,14
David Clark,4,69,16,75,45
Jordan Anglea,53,5,57,27,39
Ruth Walthall,14,5,71,33,85
Shawn Mcclelland,66,4,96,51,12
Laura Felton,16,45,70,22,91
Rolando Delafuente,22,41,62,87,84
Travis Oldfield,63,55,51,42,16
Edith Jackson,87,23,28,84,31
William Levins,57,13,71,85,79
Gene Sullivan,40,97,43,41,19
Judith Thomas,27,20,25,15,82
David Marmerchant,25,51,48,14,93
Lydia Smith,58,70,26,100,30
Susan Nunn,49,61,51,87,16
Katherine Bruner,15,88,33,43,55
Gary Silva,33,77,43,24,13
Rafael Pluemer,5,39,61,97,48
Danielle Demelis,55,26,52,17,58
Kent Giel,68,31,1,83,1
Wanda Saunders,12,93,32,10,75
Earl Rowe,23,7,12,17,92
Frances Bruce,4,81,32,100,7
Daniel Rodriguez,70,94,95,35,60
Carolyn Grenier,36,94,6,94,93
William Mader,68,52,71,37,60
Hortencia Henry,92,24,16,63,52
John Thomas,92,74,6,53,42
John Burks,33,39,86,48,71
Wendy Cabading,84,98,68,49,86
Dorothy Lucas,86,81,72,11,53
Sally Patch,25,98,92,4,87
Gretchen Daniels,28,85,86,89,13
Carmel Reyes,77,44,26,93,67
Kevin Wise,18,99,35,7,95
Ann Mckinney,96,37,12,67,88
Tracy Smith,22,22,50,90,36
Alicia Kehoe,9,58,90,46,2
Nola Hall,31,0,15,13,93
Fred Fraley,5,91,90,45,41
John Lambert,25,47,68,77,4
Julie Hernandez,33,83,42,25,45
Angel Kirkwood,22,87,57,9,91
Roy Goldberg,43,5,58,13,9
Ella Priddy,87,37,86,7,67
Ian Ballard,87,2,51,77,70
Nigel Gonzalez,26,67,95,16,24
Harold Cummins,97,33,55,59,100
Janet Nguyen,12,74,96,47,82
Dawn Sherwood,26,82,34,97,18
Mamie Mejia,32,67,54,82,43
Federico Gore,29,23,92,19,11
Ruby Long,79,73,90,32,30
Angela Standridge,73,23,35,21,95
Theodore Mozak,48,47,57,70,74
Kimberly Williams,88,89,52,46,10
Maria Armendarez,85,45,11,5,15
Laura Early,1,21,12,24,67
Lizzie Patterson,89,25,71,47,17
Debbie Roach,36,0,75,51,74
Gladis Knapp,76,66,50,25,52
Stephanie Turnbull,51,72,73,23,81
Aaron Noble,87,17,42,94,55
Lora Hommell,97,92,79,95,32
Dora Meyer,95,46,29,58,21
Leonard Cobb,9,87,40,75,6
Jodie Castillo,8,53,55,97,98
Sandra Garvey,12,45,93,16,95
Ralph Emery,13,55,75,78,28
Brandon Knaus,57,86,55,6,78
Floyd Austin,86,10,76,80,56
Alice Martin,54,95,46,22,72
George Breheny,72,88,6,71,69
George Grant,33,68,98,69,2
Josephine Lowder,79,19,80,86,95
David Kline,40,57,49,56,89
Raymond Arnold,55,60,55,26,55
Neal Powers,32,63,72,12,5
Jennifer Lavoie,48,77,76,19,51
Nicholas Stoker,12,84,55,59,57
Edward Moore,97,2,80,42,19
Venita Vidrine,90,49,57,74,60
Lisa Benoist,15,58,36,69,83
William Blake,57,5,81,47,90
John Morey,89,99,40,23,59
Milton Kirkland,41,50,19,53,1
Raul Rowald,46,99,66,63,64
Kathryn Edwards,33,5,76,71,5
John Machin,62,89,48,27,67
Ellen Meis,84,6,58,35,95
Elizabeth Wolcott,95,39,33,78,20
Juan Tiede,64,97,48,8,67
Mary Perkins,48,6,16,13,44
Sheila Wiggins,46,3,11,73,45
Mildred John,6,25,30,48,40
Carol Frazier,7,83,11,60,20
Thelma Drake,66,36,48,20,40
Cory Wright,100,46,75,90,38
Barbra Arthur,37,84,46,10,62
Melanie Mckie,42,72,52,60,7
Latasha Richardson,0,78,53,32,85
Frances Bates,46,80,85,70,23
David Cox,98,45,85,9,61
Rebecca Mayes,46,34,73,15,85
Leigh Clift,76,26,72,94,5
Vivian Mekee,49,32,81,73,29
Shannon Bartelson,99,54,94,77,16
Justin Lowe,33,18,94,45,54
Danny Gamez,61,78,81,12,25
Maria Placido,79,75,24,61,59
Shirley Craig,5,81,46,31,1
Kevin Miller,59,48,79,85,54
Danny Hatley,54,5,17,8,58
Mary Mcintosh,70,18,24,5,11
Wayne Mullins,23,57,20,99,49
Rachel Campbell,50,46,21,30,87
Kay Carter,56,40,28,41,7
Carly Souza,74,4,61,29,99
Richard Lewis,43,29,16,89,60
Florence Aldana,94,41,86,14,84
Dale Coram,72,22,85,5,14
Alex Lee,94,8,64,1,11
Margaret Belvins,72,77,64,58,3
Jermaine Fitzgerald,8,41,67,0,93
Nicholas Horning,32,22,14,57,64
Teresa Langston,45,57,2,94,64
Kelly Richardson,38,49,32,92,47
David David,7,45,27,0,15
Shela Chugg,19,73,22,65,69
Jacob Black,63,63,41,32,54
Carl Kellett,19,77,17,73,40
Dana Morgan,90,8,5,89,35
Steve Britton,73,76,17,66,1
Charlotte Escobedo,23,78,93,36,70
Katie Brown,84,35,88,93,7
Eric Ross,45,65,88,25,30
Gary Wright,1,53,9,77,41
Edward Balde,24,80,29,10,9
Ronald Pendley,62,30,24,76,58
Richard Oneil,88,16,98,47,71
Larry Fomby,23,47,35,24,7
Jason Paige,15,83,11,86,65
David Noriega,45,19,36,62,83
Christina Black,72,1,97,59,50
Joan Daniels,8,75,39,38,44
Fred Gregory,96,88,36,61,9
Inge Evans,46,37,97,86,12
Sandra Cummings,51,30,9,32,31
Christina Ramos,81,96,44,11,57
Brett Newton,15,35,64,98,41
Mark Lawson,28,34,17,61,89
Derek Moore,93,96,55,88,52
Warren Bailey,76,2,33,10,33
Cynthia Duncan,83,42,39,18,53
Matthew Suen,23,90,92,83,1
Erick Solomon,10,87,81,26,85
Mary Blake,63,18,40,87,1
Angela Vargas,19,63,62,40,49
Manuel Carreon,41,90,35,66,81
Charles Hill,63,10,42,69,26
Edward Pugh,0,69,95,60,24
Joni Polk,35,47,61,62,90
Natalie Harrigan,45,36,16,63,26
Judson Hunter,59,88,50,25,61
Carlos Bibbs,65,94,47,38,65
Maria Hollen,74,44,92,52,14
Omar Graham,11,46,3,12,22
Keith Bishop,34,13,82,12,81
Shirley Peck,11,23,22,23,42
Vickie Emanuel,32,61,73,68,39
Jeanmarie Hampton,77,29,36,52,75
Peggy Weeks,35,38,25,25,73
Tracy Morabito,44,72,91,2,4
Leonard Stinson,18,40,92,93,85
Yvette Keith,72,36,87,33,55
Owen Ramirez,28,93,48,46,57
Carlton Fonder,65,36,70,73,1
Classie Hale,59,34,4,58,44
Mary Lovig,35,50,57,5,65
Charles Erwin,50,86,67,96,90
Esmeralda Hicks,31,74,89,51,15
John Micale,97,90,79,46,14
Tonya Spann,83,90,87,90,89
Brandon Huff,28,84,73,62,63
Ian Pratt,28,81,79,76,66
Lee Pfeiffer,82,7,59,23,1
Teresa Wright,66,56,23,85,92
Ginger Roe,64,57,37,47,86
Elizabeth Madden,62,62,66,80,9
George Guerrero,6,26,84,95,63
Sarah Soler,46,74,3,43,74
Naomi Grace,81,71,21,11,28
Steven Stone,51,84,75,24,18
James Steele,10,32,77,47,34
Phyllis Goldstein,30,23,99,52,71
Brett Anderson,6,68,37,6,38
Sandra Mercer,35,36,44,42,60
Mai Delossantos,8,42,95,69,24
Daphne Ashmore,20,92,57,21,0
Yvette Hoang,83,67,62,84,8
Felix Atlas,90,7,77,71,56
Christopher Turner,2,90,16,79,24
Carmela Askew,48,1,52,52,3
Joyce Andrews,8,79,89,85,42
Paul Lostroh,90,64,93,17,79
Renee Herrera,47,31,32,28,22
Helen Sims,70,69,5,94,80
Maria Linden,12,45,80,77,58
Jose Flahive,67,57,55,2,22
Kevin Holloway,2,26,26,76,62
Carmen Adams,28,29,8,34,9
Deborah Lipe,49,62,91,74,97
Ronald Krueger,21,81,41,53,2
Nicholas Street,77,22,21,94,11
Paul Stafford,13,19,96,68,81
Carolyn Gilliam,87,25,70,94,79
Wilbur Vanburen,23,86,11,54,4
Nestor Christinsen,79,98,93,66,24
Grace Wolf,8,6,77,90,8
Richard Mckenzie,14,36,64,87,12
James Ratcliffe,42,50,71,41,76
Mary Llamas,7,16,48,62,56
Mary Kidwell,96,10,30,50,34
Russell Daniel,79,61,71,55,75
Renna Donato,98,30,7,49,87
Alma Thomas,71,59,68,49,14
John Long,67,22,0,26,68
Jason Adams,16,50,100,31,31
Scott Hazlett,54,59,16,81,77
Lee Harwell,48,23,62,5,80
Suzanne Combs,72,45,49,5,23
Rogelio Whish,88,19,95,15,67
Mary Petersen,79,57,49,50,54
Cora Greer,97,15,84,39,83
Felipa Ollig,98,26,73,88,46
Joseph Stith,72,100,37,67,5
Cary Arimoto,100,23,48,77,46
Doris Salinas,69,40,82,40,66
Paul Amen,87,40,18,75,56
Debra Greer,9,100,45,71,1
Dale Mcclure,87,82,97,77,22
Alfred Terrell,35,25,30,84,28
Carol Puckett,12,11,33,85,19
Jaime Fizer,42,40,60,84,7
Donald Turner,51,65,71,32,37
Keith Blenman,5,98,55,57,3
Karen Mowers,89,21,14,79,72
Jo Nutt,62,40,100,99,67
Carol Gillespie,73,38,29,19,37
